a woman be add sauce to some food .	a person be cut leaf .	0.2000
three child be eat they food .	the deer jump over the fence .	0.0000
a submarine be go through water .	a baby be fall asleep .	0.0000
a man be run on a street .	a man play the guitar .	0.8000
a person be slice a onion .	a cat be poop into a toilet .	0.0000
a badger be digging in the dirt .	a man be move large rock .	0.0000
a woman be slice big pepper .	a dog be move its mouth .	0.0000
a man be ride a bicycle .	a man be ride a bike .	5.0000
a man and a woman be kiss each other .	a man and a woman be talk to each other .	0.6000
a woman be slice a onion .	a woman be cut a onion .	4.2000
a small boy be play with a dog .	a baby be play with a dog .	3.7500
the man be draw .	a man be draw .	5.0000
a man be cut a potato .	a woman be cut a tomato .	1.2500
a boy be play a guitar .	a kid be play a guitar .	3.6000
a woman be cut a onion .	a woman be cut through a onion .	5.0000
a toy train be strike a toy car .	a toy train strike a toy car .	5.0000
a man be play the guitar .	a man be play the flute .	2.2000
a cat open a drawer and climb inside .	a cat be open a drawer and climb inside .	5.0000
a woman be fry a food .	a woman be deep fry food .	4.2500
a man be dice a onion .	a woman be cut a onion .	2.5000
a girl be play a guitar .	a man be play a guitar .	2.8000
a girl be singing on stage .	a man be singing on stage .	2.8000
a woman be ride a horse .	a woman be ride a donkey .	2.8000
a girl be play a guitar .	a man be play a guitar .	2.8000
a woman be brushing some shrimp .	a woman brush some shrimp .	5.0000
a man be dance on the ceiling .	a man be dance on the ceiling of a room .	4.8000
a woman thinly slice a onion with a large knife .	a woman be slice onion with a large knife .	4.2000
a man be play a keyboard .	a man play a keyboard .	5.0000
a man play the guitar .	a man be play the guitar .	5.0000
a woman be peel a potato .	a woman peel a potato .	5.0000
a woman be handle a frog .	a man be hold a frog .	3.7500
a man be play a flute .	a man be play a guitar .	2.0000
a man be play a guitar .	a man be play a flute .	1.5830
a man be play a piano .	a man be play a guitar .	1.7780
a man be play a guitar .	a man be play a piano .	2.0000
a man be play a flute .	a man be play a guitar .	2.0000
a man be play a flute .	a man be play a guitar .	2.0000
two woman be on a couch .	two woman be hug on a couch .	3.2000
someone be slice a cucumber .	a man be slice a cucumber .	3.8000
a kitten be play with a blue rope toy .	a kitten be play with a toy .	4.4000
the dog be bark at the toy .	a dog be bark at a toy .	5.0000
a person fold a tortilla .	a man fold a tortilla .	3.5000
a cat be drink milk .	a kitten be drink milk .	4.0000
a person be drive a car .	a man be drive a car .	3.5000
a turtle be walk .	a tortoise be walk .	4.4000
a cow be eat grass .	a cow be eat hay .	3.8000
a woman be chop broccoli .	a woman be chop garlic .	2.6000
a man be cry .	a man be scream .	3.0000
the man be play the guitar .	a man be play guitar .	5.0000
a man be cut a onion .	a man be cut a plantain .	3.6670
a man be slice a potato .	a woman be peel a potato .	2.3330
a woman be tap she finger on a table .	a woman be tap she finger .	4.0000
someone be boil okra in a pot .	someone be cooking okra in a pan .	4.4000
a man be smoking .	a man be mix .	0.2000
the man be play the drum .	a man be play drum .	5.0000
a man dive into a pool .	a man be diving into a pool .	5.0000
a woman be cut a leak .	a woman be slice a leek .	4.0000
a little boy be play a guitar .	a boy be play guitar .	4.6000
a woman be dance .	the man be dance .	2.6000
woman be talk .	the man be talk .	2.6000
a girl be put gel in she hair .	a woman be put gel on she hair .	2.6000
a kid be play guitar .	a man be play a guitar .	2.2000
a group of people be march in place .	a group of people be dance in concert .	1.7000
the woman be shoot a machine gun .	the man be shoot a gun .	2.0000
a man play the piano .	a man play a piano .	4.0000
a woman be slice a onion .	someone be slice a onion .	3.2500
a man be slice a cucumber .	a man be cut cucumber .	4.5000
a girl be eat a cupcake .	a woman be eat a cupcake .	2.6000
a woman be cut a onion .	a man be chop a onion .	2.0000
the man be play a guitar .	a baby be play a guitar .	1.8000
a man be play the guitar .	a man be play the drum .	1.5560
two little girl talk on the telephone .	two girl talk on the phone .	4.5000
a man be chop a log with a axe .	a man be chop a tree trunk with a axe .	4.0000
a person be cut a capsicum into piece .	a person be slice a garlic into piece .	1.6000
a man be talk with a woman .	a woman be walk with a dog .	0.5000
the man be walk .	a man be talk .	1.4000
someone be pour oil into a skillet .	someone be pour milk into a blender .	1.6000
a small kitten be play a ball .	a kitten be play with a ball .	4.4000
a man be play a guitar .	a woman be play a flute .	1.8000
a girl be play a violin .	a girl be play a flute .	2.6000
a man be play two piano .	a cat be play a piano .	1.6000
a man be exercise .	a girl be exercise .	3.0000
a person be slice a scallop .	a person be slice octopus .	2.0000
a man and a woman be ride on they bicycle .	a man and woman be ride a motorcycle .	2.0000
two man be fight in a cow pasture .	two man be fight in a cattle pen .	4.0000
a woman be add oil to a pan .	a man be pour oil into a pan .	3.0000
a girl make up she bed .	a young girl make she bed .	4.4000
the cat play with a watermelon .	a cat be play with a watermelon .	4.8000
a girl jump on a car .	a girl be jump onto a car .	4.8000
a man be pray .	a man be run .	0.7270
a car be parking .	a cat be play .	0.0000
a man be run .	a man be dance .	1.2500
a man be singing .	a man be dance .	0.5000
a man be carry another man over he shoulder .	a man be carry someone on he shoulder .	3.2500
a woman be peel a potato .	a woman be slice a tomato .	1.3330
a woman be cut a tomato .	a woman be slice a potato .	1.0000
someone be peel a potato .	someone be slice a tomato .	1.4000
a woman be peel a potato .	a woman be slice a tomato .	1.3330
two robot kiss .	two robot be kiss .	5.0000
two boy on a couch be play video game .	two boy be play a video game .	4.0000
a woman be squeeze a lemon .	a woman be squeeze juice out of a lemon .	4.4000
a woman be slice a onion .	a man be slice a tomato .	1.2000
a woman be slice a carrot .	a man be slice a tomato .	1.2000
a girl be style she hair .	a girl be file she nail .	1.2500
a man walk down the stair .	a man walk down a staircase .	5.0000
two people be ride a motorcycle .	two people be ride a bike .	2.0000
a man be play a guitar .	a woman be play a electric guitar .	2.2000
a man be play a guitar and singing .	a man be play a guitar .	3.2000
a man be walk in the rain .	a man and woman be walk in the grand .	1.5000
a kangaroo be eat .	kangaroo eating .	4.7500
a man be fishing .	a man be exercise .	0.5000
a woman be swim .	a man be singing .	0.0670
a Woman be eat .	a animal be eat .	1.6000
a boy and a girl be dance in the rain .	a man and woman be dance in the rain .	2.6000
a man be drive a car .	a man drive a car .	4.8750
a woman be grate onion .	a woman grate onion .	5.0000
two rooster be fight .	two man be fight .	2.0000
a man be ride a horse .	a man be drive a car .	1.4000
a man be ride a horse .	a man be drive a car .	1.4000
a man be shoot a gun .	a man be slice a bun .	0.8000
a woman be cut a onion .	a woman be cut meat .	2.0000
the woman be slice herb .	the man be slice bread .	1.6000
a boy be play the piano .	a man be play a piano .	3.0000
a baby elephant be eat .	a baby elephant eat a sapling .	3.6150
a woman be crack egg into a bowl .	a woman be crack egg .	4.0000
a person be play the keyboard .	a boy be play a key-board .	4.0000
a boy whack a man with a sword .	a boy spank a man with a plastic sword .	3.3330
a person be slice a carrot into piece .	a person be cut a onion into piece .	1.5000
a man slice through a bunch of water bottle with a knife .	a man be slice a line of water bottle with a knife	4.4000
a man be write in a book .	a man be write on a paper .	2.8750
a woman be slice a garlic .	a woman be slice a big pepper .	2.2000
a person be make a bed .	a person be eat at a table .	0.2000
a man be play keyboard .	a man be play guitar .	1.8000
a man be play a violin .	a man be play a harp .	1.6000
the woman be smoking .	the man be walk .	0.2000
the man erase what the other man have on the board .	the man erase the work on the board .	3.0000
a man be ride a motorcycle .	a man be ride a motorcycle through a town .	3.5000
a man be ride a motorcycle on the highway .	a man be ride a motorcycle .	3.5000
a woman be slice up some meat .	a woman be slice some onion .	2.0000
a woman cut up broccoli .	a woman be cut broccoli .	5.0000
a man be play a piano .	a woman be peel a potato .	0.0000
someone be slice a tomato .	someone be slice fruit .	3.2000
a woman be dance in a cage .	a woman be dance .	3.2500
a woman be swim .	a man be spit .	0.0000
a man be run .	a man be mooing .	1.0000
the man be play the guitar .	the man play he guitar .	3.6670
a cat stare into the camera .	a cat address the camera .	3.0000
the baby be laugh and crawl .	a baby be laugh and crawl on the floor .	4.2000
a woman be shoot a gun .	a woman shoot a shotgun .	4.0910
a woman be dance in the rain .	a woman be dance in railway station .	2.0000
a woman be dance .	a woman be exercise .	1.0000
a kid be play a instrument .	a young boy be play a wind instrument .	3.8000
someone slice a bottle with a sword .	a man break a bottle with a sword .	4.0000
a woman be cut a apple .	a woman be cut potato .	1.8000
the man be peel a apple .	a man peel a apple .	5.0000
the man be play the guitar .	the man be play with a skull .	1.0000
a animal be walk on the ground .	a solenodon be walk along the ground .	3.0000
a little girl be play a grand piano on stage .	a little girl be play the piano .	2.6000
a group of people dance	a group of man be dance .	3.4000
a man play a guitar .	a woman be play guitar .	2.0000
a cat swing on a ceiling fan .	a cat be spin around by a ceiling fan .	4.2000
a woman be play the flute .	a girl be play a flute .	3.8000
the woman be dice onion .	a woman be cut a onion .	4.4000
a monkey be brushing a bull dog .	a monkey brush a dog .	4.2000
a woman be slice a onion .	a woman be cut a potato .	1.2000
a man be play the piano .	a woman be play a guitar .	1.2000
a woman be wash she hand .	a woman be straighten she hair .	0.8000
a woman fire a shotgun .	a woman be shoot a gun .	3.2000
a man be eat a bowl of cereal .	the man be eat cereal .	4.0000
a woman be bathing into bath-tub .	a woman be take a bath .	4.4000
a motorcyclist crash on he motorcycle .	a person crash on a motorcycle .	4.2000
a man be dangle a mouse near a snake .	a man be feed a mouse to a snake .	3.2000
a man and a woman be walk in the wood .	a man and woman be walk through the jungle .	3.4000
a person pour some rice pudding into a bowl .	the lady pour the rice pudding into a bowl .	4.0000
a man stare out a window .	a man look out the window .	4.8000
a woman be firing a rifle .	a woman be cut a lemon .	0.2000
a man be eat a banana .	someone be peel a banana .	1.8000
the man be perform on stage .	the comedic mime perform on stage .	2.6000
a cartoon woman dive into a pool .	a cartoon woman be diving off a board .	2.8000
the lady put the baby int a trashcan .	a woman put a baby in a trash can .	5.0000
someone be frying meat .	someone be play paino .	0.2500
a man be rapidly chop some mushroom use a knife .	a person be quickly chop mushroom with a knife .	3.7500
a woman be add ingredient to a bowl .	a woman be crack three egg into a bowl .	1.7500
